MD5,Flag,Name,Shader Type,Offset,Size
35acbf2b3a4fad5e763a24ed0db2e00a,FFlagExtendedHdrPrecision_NoShadows,LowQMaterialWangFallbackFS,Fragment,1233680,3388
610b102283f0cfe56162a2eec7ac04fe,FFlagExtendedHdrPrecision_NoShadows,LowQMaterialWangFS,Fragment,1229860,3820
eccfbab448134dbca4f66f0231a02c9f,FFlagExtendedHdrPrecision_NoShadows,OccupancyDebugFS,Fragment,1656092,2280
74accb47b677404e29f2482bd339e6fd,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveAddFS,Fragment,1439520,1976
a9fb73742e4adb2d9b4194d557eb9d12,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveAddFS_Soft,Fragment,1456048,2272
d27f9b83f060d6a07c9a1599c7ebcb2b,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveCrazyFS,Fragment,1443828,1960
b41935d2f5b6f59434d4d733a8a3d2ae,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveCrazyFS_Soft,Fragment,1460920,2256
d6bcbbd65626de1c4da517e5c1ed54f4,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveCrazySparklesFS,Fragment,1445788,2220
e6ced475757ddc8e5224b6b6a89e8e06,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveModulateFS,Fragment,1441496,2332
9c7f6b4962f271903db1bf7dcdb28bee,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveModulateFS_Soft,Fragment,1458320,2600
e0c9c8b7027200c755a94b426b9b364b,FFlagExtendedHdrPrecision_NoShadows,ParticleCustomFS,Fragment,1450752,2284
f5eee66f1e85d55da05ffd062dca688e,FFlagExtendedHdrPrecision_NoShadows,ParticleCustomFS_Soft,Fragment,1466148,2580
5f0b81454e08b9174e1334bbf4df26cd,FFlagExtendedHdrPrecision_NoShadows,ParticleLightingFS,Fragment,1471172,2364
d4c6534ea2cee60de2d064bd73e1e421,FFlagExtendedHdrPrecision_NoShadows,PassThroughFS,Fragment,1565652,612
e2afbcddeaae3e455f56f600671ec9d4,FFlagExtendedHdrPrecision_NoShadows,ProfilerFS,Fragment,1659972,824
541576bbc4d1332ec38197037d21befa,FFlagExtendedHdrPrecision_NoShadows,RadialBlurFS,Fragment,1579344,2816
37df2af37f11d7866efff70038d772b7,FFlagExtendedHdrPrecision_NoShadows,ShadowBlurFS,Fragment,1573036,2036
122b97aabeaf543ea1188e81b027ab12,FFlagExtendedHdrPrecision_NoShadows,ShadowBlurMarkFS,Fragment,1596996,400
ded8a443bc9f9db3cd094a2bbd50f059,FFlagExtendedHdrPrecision_NoShadows,SkyFS,Fragment,1476724,1712
1d33df60637e3f621d227fd111dc6ece,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterColoredFS,Fragment,1399004,3752
285e27693343f2d9cf17137538f658c0,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterColoredHQFS,Fragment,1402756,5060
40ca990bd6b57748587158a576f131dc,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterColoredSuperHQFS,Fragment,1407816,6680
e44a87ba020af958cffd9652b9d6e59b,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterFS,Fragment,1370964,3584
1c2509eb17962f947136276de684d1f3,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterHQFS,Fragment,1374548,4892
6a5ad23a30b187bea1c850cd338c9f7e,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterSuperHQFS,Fragment,1379440,5920
226fd01fd3e0c08b596d9c8f7b9bffb6,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterFS,Fragment,1534140,4668
7b8c566cc76718cb4ff5aaf54a2fe159,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterHQFS,Fragment,1538808,5588
8cda67d2d4fcce92f98dd9e06b5e556d,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterLegacyFS,Fragment,1514976,4564
246166565fc6b0cc0ddece979378917f,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterLegacyHQFS,Fragment,1519540,5476
50a24eef5e08a330bd03a43cd9db178a,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterLegacySuperHQFS,Fragment,1525016,9124
73235387a248457e4e8265b524420a2b,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterSuperHQFS,Fragment,1544396,9216
ae7ff6c65167a64ac14f6bee529ac559,FFlagExtendedHdrPrecision_NoShadows,SSAOBlurXFS,Fragment,1558092,1608
207239c50d45a0f01caf9108661793ae,FFlagExtendedHdrPrecision_NoShadows,SSAOBlurYFS,Fragment,1559700,1608
dc1cdc5ee85fe50cd48035defe127cd7,FFlagExtendedHdrPrecision_NoShadows,SSAOCompositFS,Fragment,1562612,1552
9b0102cd9c492d1b71ac4ad40c5aa929,FFlagExtendedHdrPrecision_NoShadows,SSAODepthDownFS,Fragment,1554160,1184
8b1100641eb5f9b669c70fcea1710844,FFlagExtendedHdrPrecision_NoShadows,SSAOFS,Fragment,1555344,2748
1846965cf4e0d2379ca2bf8dde34fcb5,FFlagExtendedHdrPrecision_NoShadows,StarsFS,Fragment,1481752,1744
a517e226ba15acc57b97c380ecf2cfd3,FFlagExtendedHdrPrecision_NoShadows,SunRaysFS,Fragment,1575072,4272
053993678955788cd1f7a7014250de13,FFlagExtendedHdrPrecision_NoShadows,TexCompFS,Fragment,1485160,844
d4e867fd81f7702ff543f78e60a34d22,FFlagExtendedHdrPrecision_NoShadows,TexCompPMAFS,Fragment,1486004,872
1006fc33787f1bf0eaeb2928f741e062,FFlagExtendedHdrPrecision_NoShadows,TrailFS,Fragment,1420012,1940
838558a3b6e5104e8bb3348cfdc392fa,FFlagExtendedHdrPrecision_NoShadows,TrailFSLight,Fragment,1427892,3340
c5d4c2d27ece5b0fdb29d45a2f3be08d,FFlagExtendedHdrPrecision_NoShadows,TrailFSQuad,Fragment,1423816,1968
50147d4f13843add445b58900c2ecf89,FFlagExtendedHdrPrecision_NoShadows,TrailFSQuadLight,Fragment,1433368,3368
40beda3e8fad15f31bc3e1646510e4ab,FFlagExtendedHdrPrecision_NoShadows,UIFogFS,Fragment,1498252,2056
e06439816f040dd039c1bf0f9b1dd767,FFlagExtendedHdrPrecision_NoShadows,UIFS,Fragment,1497240,1012
ecee47a90ef1695bbf31ae83e8219dc4,FFlagExtendedHdrPrecision_NoShadows,UILitFogFS,Fragment,1503708,3532
aa71d178c4c10a7d8c75d78595fd8e56,FFlagExtendedHdrPrecision_NoShadows,UILitFS,Fragment,1500308,3400
070555b864801a3810da465a96158159,FFlagExtendedHdrPrecision_NoShadows,UpSampleTentFS,Fragment,1594328,1856
1475a9a724ee7fe3e6e765f4d7fc00a4,FFlagExtendedHdrPrecision_NoShadows,AdornAALineVS,Vertex,1113488,3396
8768a220316ad6ba7817d8915d42370c,FFlagExtendedHdrPrecision_NoShadows,AdornLightingVS,Vertex,1126244,2336
458ea7989fe69c436cf08f4914d74279,FFlagExtendedHdrPrecision_NoShadows,AdornObjectParabolaVS,Vertex,1141208,2856
641267446d5b580ea93223b0e5f4ea19,FFlagExtendedHdrPrecision_NoShadows,AdornObjectRopeVS,Vertex,1134992,3140
93753172296b0ebd7c5853a23369ded7,FFlagExtendedHdrPrecision_NoShadows,AdornObjectSpringVS,Vertex,1138132,3076
8624ade4bb08a20d08083383abf9160d,FFlagExtendedHdrPrecision_NoShadows,AdornObjectVS,Vertex,1144064,2408
67d430690edd2b0697157c78f6ac7a8a,FFlagExtendedHdrPrecision_NoShadows,AdornOutlineVS,Vertex,1130352,2072
8bac919530ac362e43c7602bc14b9ef9,FFlagExtendedHdrPrecision_NoShadows,AdornSelfLitHighlightVS,Vertex,1123820,2424
2e29a9f884b7a438430680ed7ae29f6b,FFlagExtendedHdrPrecision_NoShadows,AdornSelfLitVS,Vertex,1121396,2424
c1a894bccbd9ede14cfbe490bb668449,FFlagExtendedHdrPrecision_NoShadows,AdornVS,Vertex,1119440,1956
da189f8bdc22ded9db4c0c704c9a7f90,FFlagExtendedHdrPrecision_NoShadows,CopyGuiVS,Vertex,1564164,884
91f6fe02b49a5d1adc9cd8f112a071b2,FFlagExtendedHdrPrecision_NoShadows,DefaultInstancedHQVS,Vertex,1199624,4576
8636d00aafcc16344c4636b1fefceb88,FFlagExtendedHdrPrecision_NoShadows,DefaultInstancedReflectionVS,Vertex,1213316,4900
b4c581fd892cf869290ba8b835188ad9,FFlagExtendedHdrPrecision_NoShadows,DefaultInstancedSurfaceHQVS,Vertex,1208904,4412
5eaf9c1e7592ae6ff21ab9ae6e9e3cbd,FFlagExtendedHdrPrecision_NoShadows,DefaultInstancedVS,Vertex,1204200,4704
29d07f07403a65ab01d96a0e06255d77,FFlagExtendedHdrPrecision_NoShadows,DefaultShadowInstancedVS,Vertex,1223572,1932
10210e9d389e09bc99f36655ea50b43b,FFlagExtendedHdrPrecision_NoShadows,DefaultShadowSkinnedVS,Vertex,1238604,1844
cb1cfe055a8cb662319e0f76b42a4695,FFlagExtendedHdrPrecision_NoShadows,DefaultShadowStaticVS,Vertex,1237068,1536
9e77d0f6e775b4c33b8ab6b4e5a637bf,FFlagExtendedHdrPrecision_NoShadows,DefaultSkinnedHQVS,Vertex,1160240,3496
1b913e701dd2bddf6e202c19ae9bab8b,FFlagExtendedHdrPrecision_NoShadows,DefaultSkinnedReflectionVS,Vertex,1185388,3808
755a221ae53e905adb15f61891655259,FFlagExtendedHdrPrecision_NoShadows,DefaultSkinnedSurfaceHQVS,Vertex,1196252,3372
75268f048ba804760add11554e5004dc,FFlagExtendedHdrPrecision_NoShadows,DefaultSkinnedVS,Vertex,1156724,3516
fe2364c4eea35e7f0af22ebb6bdfa918,FFlagExtendedHdrPrecision_NoShadows,DefaultStaticHQVS,Vertex,1153632,3092
9b7e91002d11ff61d0c048a6df8b2ce9,FFlagExtendedHdrPrecision_NoShadows,DefaultStaticReflectionVS,Vertex,1178144,3404
ed6e9527352d301eac2e83f85215a322,FFlagExtendedHdrPrecision_NoShadows,DefaultStaticSurfaceHQVS,Vertex,1193392,2860
575f5e7f7816ce9fcdbf5b23d33006c3,FFlagExtendedHdrPrecision_NoShadows,DefaultStaticVS,Vertex,1150520,3112
f71ccc025736380e13b2eb004c923982,FFlagExtendedHdrPrecision_NoShadows,DownSample4x4VS,Vertex,1566264,1152
d8da30be3ec085b730ecd5fb7eb396b9,FFlagExtendedHdrPrecision_NoShadows,DownSampleGjoel8UVVS,Vertex,1587068,1224
ae67375b63489641ab073aadc1a5b8e8,FFlagExtendedHdrPrecision_NoShadows,GlassInstancedVS,Vertex,1218216,5356
81dd38c403b70ceb1e745cde13f1dad2,FFlagExtendedHdrPrecision_NoShadows,GlassSkinnedVS,Vertex,1189196,4196
863d510ddc702efc264450cd9092b4bd,FFlagExtendedHdrPrecision_NoShadows,GlassStaticVS,Vertex,1181548,3840
f04b73da3cef0a44d436a096fdcdf953,FFlagExtendedHdrPrecision_NoShadows,LightGridPointSplatVS,Vertex,1606580,872
8ed631815ff4b45b803e90adb450861f,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveVS,Vertex,1436736,2784
43384ec5d65568965ccfc9907fc7727c,FFlagExtendedHdrPrecision_NoShadows,ParticleCurveVS_Soft,Vertex,1453036,3012
22cca61bda60cb8c69eaeb47eb4dd346,FFlagExtendedHdrPrecision_NoShadows,ParticleCustomVS,Vertex,1448008,2744
062439fae8791e49cf2649fc87c7b5f1,FFlagExtendedHdrPrecision_NoShadows,ParticleCustomVS_Soft,Vertex,1463176,2972
7553d4d0b21f5ed5b6b859d664ac4b66,FFlagExtendedHdrPrecision_NoShadows,ParticleLightingVS,Vertex,1468728,2444
2994fede66662a8269cc03bf06c10d81,FFlagExtendedHdrPrecision_NoShadows,PassThroughPosVS,Vertex,1565048,604
7dfced3289496f930455133ef29ae26b,FFlagExtendedHdrPrecision_NoShadows,PassThroughVS,Vertex,1553612,548
4dc2ff10b05ce72cb22333e65b280d4a,FFlagExtendedHdrPrecision_NoShadows,ProfilerVS,Vertex,1658372,1600
eb8552b646ade19e4e9e405a9b1aed60,FFlagExtendedHdrPrecision_NoShadows,ShadowBlurMarkVS,Vertex,1596184,812
1c1c5313ccfb072fc34fc07100192fa3,FFlagExtendedHdrPrecision_NoShadows,SkyNoTranslateVS,Vertex,1475488,1236
3cd0ff84272aff2bfce6d27f1f32ef6d,FFlagExtendedHdrPrecision_NoShadows,SkyVS,Vertex,1473536,1952
1ffb66ae45a3e793500cce01a94fb9ba,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterColoredHQVS,Vertex,1389948,4668
1e0fb283911ed81198789dc55145b8ee,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterColoredSuperHQVS,Vertex,1394616,4388
046935c4110fe2c1e953067e038d7ada,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterColoredVS,Vertex,1385360,4588
40ff5104dcfe33b3b8e29488fadc332f,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterHQVS,Vertex,1362380,4292
5413c30382bcd58142321288a549664a,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterSuperHQVS,Vertex,1366672,4292
ded194b124066d7ec9e44fd21c8f526f,FFlagExtendedHdrPrecision_NoShadows,SmoothClusterVS,Vertex,1358168,4212
5c6bfd7f8bb27d193b1b8a8755c03058,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterHQVS,Vertex,1510744,4232
9dc6bd1954108ae25c740983ff8879b6,FFlagExtendedHdrPrecision_NoShadows,SmoothWaterVS,Vertex,1507240,3504
14bb555cb4737c3a2836b7d75702e234,FFlagExtendedHdrPrecision_NoShadows,SSAOCompositVS,Vertex,1561308,1304
7dfced3289496f930455133ef29ae26b,FFlagExtendedHdrPrecision_NoShadows,SSAOVS,Vertex,1553612,548
e2c4d8be9f8456ad9d4407173dc874d3,FFlagExtendedHdrPrecision_NoShadows,StarsNoTranslateVS,Vertex,1480452,1300
680cf378e7c07d2cbaeb3293f337714e,FFlagExtendedHdrPrecision_NoShadows,StarsVS,Vertex,1478436,2016
c8c8aae77e2043c0a3081047423d5cb3,FFlagExtendedHdrPrecision_NoShadows,TexCompVS,Vertex,1483496,1664
f661cd226bea8436e25f725403b9efe5,FFlagExtendedHdrPrecision_NoShadows,TrailVS,Vertex,1418176,1836
c6c4c9b5b7e62014a02378c993776e66,FFlagExtendedHdrPrecision_NoShadows,TrailVSLight,Vertex,1425784,2108
269e4a642801751e90a716caccab427e,FFlagExtendedHdrPrecision_NoShadows,TrailVSQuad,Vertex,1421952,1864
51a0b76704ddaee5a0a7deb3537626e1,FFlagExtendedHdrPrecision_NoShadows,TrailVSQuadLight,Vertex,1431232,2136
41b429359fda6c9fa81cbd30af203542,FFlagExtendedHdrPrecision_NoShadows,UIFogVS,Vertex,1488624,1872
b1977fcc9eb2e524c845366bf9fb4705,FFlagExtendedHdrPrecision_NoShadows,UITransformedLitFogVS,Vertex,1494744,2496
823d98b5ad099c4d6cd4cfbbdda10075,FFlagExtendedHdrPrecision_NoShadows,UITransformedLitVS,Vertex,1492372,2372
14619c813f644613c48f8f54dc8b0b2a,FFlagExtendedHdrPrecision_NoShadows,UITransformedVS,Vertex,1490496,1876
173d1bb516a4c87cfb00aaad7df9f310,FFlagExtendedHdrPrecision_NoShadows,UIVS,Vertex,1486876,1748
814c112cdd413bcea522efee28c2c043,FFlagFutureIsBrightPhase1_1,AdornAALineFS,Fragment,568572,2556
f7238fa236574dbb7f3615eee93e114b,FFlagFutureIsBrightPhase1_1,AdornFS,Fragment,580268,1772
16c567b5e03082f30e544a9d45a5b98c,FFlagFutureIsBrightPhase1_1,AdornObjectFS,Fragment,598160,2520
6d40953249f59e646fb0aae22c855b77,FFlagFutureIsBrightPhase1_1,AdornOnTopFS,Fragment,585964,716
97a78046cf1772e6871def1bf4c083b4,FFlagFutureIsBrightPhase1_1,AdornOutlineFS,Fragment,584112,1852
72aee25a2b7e4c927a958a369838f34f,FFlagFutureIsBrightPhase1_1,AdornUnlitFS,Fragment,600680,1528
0b3378d402588f577be28f31ee23186c,FFlagFutureIsBrightPhase1_1,Blur1FS,Fragment,1050088,1420
b070f97448c8b31e83daad969956c2ff,FFlagFutureIsBrightPhase1_1,Blur3FS,Fragment,1051508,2004
2b2aa91f7d439bc721b01ce49326c691,FFlagFutureIsBrightPhase1_1,Blur5FS,Fragment,1053512,2588
cc7ad5862cc2153a3010e5fc7c249a58,FFlagFutureIsBrightPhase1_1,Blur7FS,Fragment,1056100,3172
d5d721e4275217c69a3310f0c1a96736,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_PlasticFS,Fragment,701392,3432
d9fede3345c654bfb0aefdbd5fd8ebed,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_PlasticHQFS,Fragment,704824,5336
e202bf4fcc4a685f22943d433ac98e01,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_PlasticReflectionFS,Fragment,710160,3936
a9c527c3a9de54a349cdb60c2ea15b67,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_PlasticReflectionHQFS,Fragment,714096,5860
d5d721e4275217c69a3310f0c1a96736,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_SmoothPlasticFS,Fragment,701392,3432
4b7bd122618501804a0708dd3a9556c7,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_SmoothPlasticHQFS,Fragment,719956,4036
e202bf4fcc4a685f22943d433ac98e01,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_SmoothPlasticReflectionFS,Fragment,710160,3936
01006d707eeff7320f6ea158564cc2b0,FFlagFutureIsBrightPhase1_1,Default_DEPRECATED_SmoothPlasticReflectionHQFS,Fragment,723992,4492
ea300fde0ef8d87ac6fcf903b4f6d4e1,FFlagFutureIsBrightPhase1_1,DefaultGlassFFlagUseSkylightHQFS,Fragment,743104,7964
c505229da1bfccc9d24f4451b266e15e,FFlagFutureIsBrightPhase1_1,DefaultGlassFFlagUseSkylightSuperHQFS,Fragment,751068,10200
6d5df71860ded8cd0f65a9329bffe9df,FFlagFutureIsBrightPhase1_1,DefaultGlassHQFS,Fragment,761268,7936
88b9ec81abbb220fe851f938a02c935b,FFlagFutureIsBrightPhase1_1,DefaultGlassSuperHQFS,Fragment,769204,10172
67ca6d5cc1b57cd8999fca357d95b890,FFlagFutureIsBrightPhase1_1,DefaultNeonFS,Fragment,735176,1860
81810eb5b148cddf2f0c84bdb41a7aa9,FFlagFutureIsBrightPhase1_1,DefaultNeonHQFS,Fragment,737036,2072
e7ea2502e37a3206ab72ee1f490b630d,FFlagFutureIsBrightPhase1_1,DefaultNeonHQInGuiFS,Fragment,741000,2104
58b0089c009070c55719ef4d1459b975,FFlagFutureIsBrightPhase1_1,DefaultNeonInGuiFS,Fragment,739108,1892
667a2a04220fe17e4684ae77209d4acf,FFlagFutureIsBrightPhase1_1,DefaultOpaqueFS,Fragment,615424,3300
aeaa618e3580aff014bc525a76b1b83d,FFlagFutureIsBrightPhase1_1,DefaultOpaqueHQFS,Fragment,618724,3904
d5d721e4275217c69a3310f0c1a96736,FFlagFutureIsBrightPhase1_1,DefaultPlasticUnifiedFS,Fragment,701392,3432
c7cbeb194d8b05d1eae359b96c20f340,FFlagFutureIsBrightPhase1_1,DefaultPlasticUnifiedHQFS,Fragment,728484,6692
e202bf4fcc4a685f22943d433ac98e01,FFlagFutureIsBrightPhase1_1,DefaultPlasticUnifiedReflectionFS,Fragment,710160,3936
c9921bd9a13016e27727992beed9aa98,FFlagFutureIsBrightPhase1_1,DefaultShadowFS,Fragment,692136,504
0965349fee3c624fee5236f06e03a8f0,FFlagFutureIsBrightPhase1_1,DefaultTiledHideAllRepHQFS,Fragment,802020,7836
7213296c3a024b3f140b5af7cbc206c7,FFlagFutureIsBrightPhase1_1,DefaultTiledHideDiffuseRepHQFS,Fragment,794468,7552
b3c6e1ec4a1dc7ed83aca05c5f1eec71,FFlagFutureIsBrightPhase1_1,DefaultTiledHQFS,Fragment,779376,7296
00ba8696346b1d4692780d965b42080c,FFlagFutureIsBrightPhase1_1,DefaultTransparentFS,Fragment,622628,3300
84223de4286e04ee4814623c2f128984,FFlagFutureIsBrightPhase1_1,DefaultTransparentHQFS,Fragment,625928,3904
30cfa455702b8c1aa1ab11bee7181095,FFlagFutureIsBrightPhase1_1,DefaultWangHQFS,Fragment,786672,7796
6a550253b157941d1cfa72b236281a5e,FFlagFutureIsBrightPhase1_1,DownSample4x4AvgFS,Fragment,1023924,912
855a3cf0b56a161c9dbdcb43a81c6c13,FFlagFutureIsBrightPhase1_1,DownSample4x4GlowFastFS,Fragment,1020108,1596
4cb8545988d02d4517e11c0e900e0466,FFlagFutureIsBrightPhase1_1,DownSample4x4GlowFS,Fragment,1021704,2220
a33dbd9d6a5116f48001638c97dc50e3,FFlagFutureIsBrightPhase1_1,DownSample4x4MaxFS,Fragment,1024836,892
11aae3d5ec651cacbaf0d19e971f7119,FFlagFutureIsBrightPhase1_1,DownSampleGjoelFS,Fragment,1040984,2380
4936de40a5f8cfe45fc9a08097508fdd,FFlagFutureIsBrightPhase1_1,DownSampleGjoelLinearFS,Fragment,1043364,2320
2d66368d3f47c46d5533fbf20fb1ecd5,FFlagFutureIsBrightPhase1_1,DownSampleGjoelMipFS,Fragment,1045684,1336
04b5c496f68008e7824ef8677fcb3eb3,FFlagFutureIsBrightPhase1_1,DownSampleGlowTemporal8x8FS,Fragment,1034852,2484
08c6fe8d8e831e56e1ee172d96869871,FFlagFutureIsBrightPhase1_1,DownSampleGlowTemporalLinear8x8FS,Fragment,1037336,2424
8ca64fcd223f067c7fbfc69c7a9a8018,FFlagFutureIsBrightPhase1_1,FXCompositingFIBFS,Fragment,1103336,1568
3a159bcf4eee2df1d90c04556bbceb60,FFlagFutureIsBrightPhase1_1,FXCompositingFIBLinearFS,Fragment,1104904,1432
a8d72ff0f16b067b4d84175c7a9107d1,FFlagFutureIsBrightPhase1_1,FXCompositingFS,Fragment,1101764,1572
f6cf44ee0a838ad93aa1835384b1d866,FFlagFutureIsBrightPhase1_1,GlassTintFS,Fragment,692640,840
25433208dc724c61a90a4b9bc438b104,FFlagFutureIsBrightPhase1_1,GridFS,Fragment,866184,3680
b51b61a00a33aad2f8c8240b6f10989b,FFlagFutureIsBrightPhase1_1,ImageProcessAlphaFS,Fragment,1061768,1128
6091035df8f11efe206f55bb34395456,FFlagFutureIsBrightPhase1_1,ImageProcessAlphaLQNeonFS,Fragment,1064128,1232
92c35798d986d8aa1789a0aae83fe576,FFlagFutureIsBrightPhase1_1,ImageProcessBlurFS,Fragment,1065360,1360
60ecce90f89f1f9443a757d3b2f8c9a1,FFlagFutureIsBrightPhase1_1,ImageProcessBlurFXCompositionFS,Fragment,1069948,1996
ec81d300b70801fd0efc431ae519c103,FFlagFutureIsBrightPhase1_1,ImageProcessFIBAlphaFS,Fragment,1071944,1196
966c3f650e1c0fc1361ac3ac9698bd2c,FFlagFutureIsBrightPhase1_1,ImageProcessFIBBloomFS,Fragment,1074552,1648
c443bc930fdd4cf659a3e5491a90b1c8,FFlagFutureIsBrightPhase1_1,ImageProcessFIBBloomLinearFS,Fragment,1076200,1580
78fc9a40869c7365f33bc94b9366ea6c,FFlagFutureIsBrightPhase1_1,ImageProcessFIBBlurBloomFS,Fragment,1083128,1928
37cc8a04539cbe30f3fc72391c49e3f0,FFlagFutureIsBrightPhase1_1,ImageProcessFIBBlurBloomLinearFS,Fragment,1085056,1860
c0bc266842ee3889b095a6424d1336ec,FFlagFutureIsBrightPhase1_1,ImageProcessFIBBlurFS,Fragment,1081436,1692
08b70ba7d9c4f27c5c4a3547a820d754,FFlagFutureIsBrightPhase1_1,ImageProcessFIBBlurFXCompositionFS,Fragment,1086916,2156
e72d3bce9fa4a68e4cb6512a88bd67f3,FFlagFutureIsBrightPhase1_1,ImageProcessFIBBlurFXCompositionLinearFS,Fragment,1089072,2060
c2fd3b65ddd9a05f243500974aaccbd7,FFlagFutureIsBrightPhase1_1,ImageProcessFIBFS,Fragment,1073140,1412
8dc75160ea1976968455eef1c619d222,FFlagFutureIsBrightPhase1_1,ImageProcessFIBFXCompositionFS,Fragment,1077780,1876
2b69cef3f2c6ef2447968c4e0683684d,FFlagFutureIsBrightPhase1_1,ImageProcessFIBFXCompositionLinearFS,Fragment,1079656,1780
35a8d2002f8b1a789258b7ee41a7d0bd,FFlagFutureIsBrightPhase1_1,ImageProcessFIBLQNeonBloomFS,Fragment,1092544,1904
1e25a3149f4e0342965645b1cb52b1d1,FFlagFutureIsBrightPhase1_1,ImageProcessFIBLQNeonBloomLinearFS,Fragment,1094448,1580
fb8adb926ed5a74fa2f75ba929991187,FFlagFutureIsBrightPhase1_1,ImageProcessFIBLQNeonBlurBloomFS,Fragment,1097720,2184
4dad7541f9874e5360d1d00f25349912,FFlagFutureIsBrightPhase1_1,ImageProcessFIBLQNeonBlurBloomLinearFS,Fragment,1099904,1860
d25dff880b1aa986cb125dfdd9d04f2e,FFlagFutureIsBrightPhase1_1,ImageProcessFIBLQNeonBlurFS,Fragment,1096028,1692
c676f93add6cab1e56f97fc5a7d8a853,FFlagFutureIsBrightPhase1_1,ImageProcessFIBLQNeonFS,Fragment,1091132,1412
69449c898ee36d347e57277bfa77ae25,FFlagFutureIsBrightPhase1_1,ImageProcessFS,Fragment,1060640,1128
fea1bf82f26c9bfe1c14bc20ed8554c2,FFlagFutureIsBrightPhase1_1,ImageProcessFXCompositionFS,Fragment,1068184,1764
4bf2d4a1b7e8bf685f4505a3d4a5c091,FFlagFutureIsBrightPhase1_1,ImageProcessLQNeonBlurFS,Fragment,1066720,1464
fca07b0e053a4c6f507858e3f1a96da3,FFlagFutureIsBrightPhase1_1,ImageProcessLQNeonFS,Fragment,1062896,1232
4b853b848ba92ee1cb0e979042a42135,FFlagFutureIsBrightPhase1_1,LightGridPointSplatFS,Fragment,1060144,496
ec25982f9b137b143b9be66f52a3faa3,FFlagFutureIsBrightPhase1_1,LinearizeDepthAAFS,Fragment,1107548,1236
9342ff3d9073e0e1f0502c0b20279eca,FFlagFutureIsBrightPhase1_1,LinearizeDepthFS,Fragment,1106336,1212
60291e2a7fb676f43bda5ce918ab1c4f,FFlagFutureIsBrightPhase1_1,LowQGlassFFlagUseSkylightFS,Fragment,697436,3956
afc8f34fdabab2cefdc9a2335b22c97e,FFlagFutureIsBrightPhase1_1,LowQGlassFS,Fragment,693480,3956
078177dfa2e0ac060b19015a5c16b013,FFlagFutureIsBrightPhase1_1,LowQMaterialFS,Fragment,677192,4356
541c797e2c43f142c38968eb45aaf4bc,FFlagFutureIsBrightPhase1_1,LowQMaterialWangFallbackFS,Fragment,685368,3388
eb9ef26eb0fb0e2fd49448c230ebdb9c,FFlagFutureIsBrightPhase1_1,LowQMaterialWangFS,Fragment,681548,3820
8cb0f79827d325312c979f496e6635cd,FFlagFutureIsBrightPhase1_1,OccupancyDebugFS,Fragment,1108784,2280
4c91942d141bd2d1971f79cc9c790e87,FFlagFutureIsBrightPhase1_1,ParticleCurveAddFS,Fragment,891208,1976
6e9254e97c63cb4485ba3bd36f0edf90,FFlagFutureIsBrightPhase1_1,ParticleCurveAddFS_Soft,Fragment,907736,2272
e5e5b29fe63cbebd4073a2fd7b457d87,FFlagFutureIsBrightPhase1_1,ParticleCurveCrazyFS,Fragment,895516,1960
83cef92c957af433552941565628bf6e,FFlagFutureIsBrightPhase1_1,ParticleCurveCrazyFS_Soft,Fragment,912608,2256
5cd18a7e4827777680ae1c62685d7df0,FFlagFutureIsBrightPhase1_1,ParticleCurveCrazySparklesFS,Fragment,897476,2220
3732b735204247b88439d0a8902539c1,FFlagFutureIsBrightPhase1_1,ParticleCurveModulateFS,Fragment,893184,2332
